Bigram,Name,NumAppearances,Holders
"('AIG', 'LLY')","('American International Group Inc', 'Eli Lilly and Co')",1,"[('FMIL', 0.042)]"
"('GE', 'LLY')","('General Electric Co', 'Eli Lilly and Co')",1,"[('FMIL', 0.076)]"
"('LLY', 'PNC')","('Eli Lilly and Co', 'PNC Financial Services Group Inc')",1,"[('FMIL', 0.051)]"
"('CSCO', 'HES')","('Cisco Systems Inc', 'Hess Corp')",1,"[('FMIL', 0.036)]"
"('CSCO', 'WFC')","('Cisco Systems Inc', 'Wells Fargo & Co')",1,"[('FMIL', 0.059)]"
"('AIG', 'CSCO')","('American International Group Inc', 'Cisco Systems Inc')",1,"[('FMIL', 0.038)]"
"('CSCO', 'GE')","('Cisco Systems Inc', 'General Electric Co')",1,"[('FMIL', 0.072)]"
"('CSCO', 'PNC')","('Cisco Systems Inc', 'PNC Financial Services Group Inc')",1,"[('FMIL', 0.047)]"
"('BMY', 'HES')","('Bristol-Myers Squibb Company', 'Hess Corp')",1,"[('FMIL', 0.046)]"
"('BMY', 'WFC')","('Bristol-Myers Squibb Company', 'Wells Fargo & Co')",1,"[('FMIL', 0.069)]"
"('AIG', 'BMY')","('American International Group Inc', 'Bristol-Myers Squibb Company')",1,"[('FMIL', 0.048)]"
"('BMY', 'GE')","('Bristol-Myers Squibb Company', 'General Electric Co')",1,"[('FMIL', 0.082)]"
"('BMY', 'PNC')","('Bristol-Myers Squibb Company', 'PNC Financial Services Group Inc')",1,"[('FMIL', 0.057)]"
"('HES', 'WFC')","('Hess Corp', 'Wells Fargo & Co')",1,"[('FMIL', 0.057)]"
"('AIG', 'HES')","('American International Group Inc', 'Hess Corp')",1,"[('FMIL', 0.036)]"
"('GE', 'HES')","('General Electric Co', 'Hess Corp')",1,"[('FMIL', 0.07)]"
"('CMCSA', 'HES')","('Comcast Corp Class A', 'Hess Corp')",1,"[('FMIL', 0.044)]"
"('AIG', 'WFC')","('American International Group Inc', 'Wells Fargo & Co')",1,"[('FMIL', 0.059)]"
"('AIG', 'GE')","('American International Group Inc', 'General Electric Co')",1,"[('FMIL', 0.072)]"
"('AIG', 'PNC')","('American International Group Inc', 'PNC Financial Services Group Inc')",1,"[('FMIL', 0.047)]"
"('AIG', 'CMCSA')","('American International Group Inc', 'Comcast Corp Class A')",1,"[('FMIL', 0.047)]"
"('GE', 'PNC')","('General Electric Co', 'PNC Financial Services Group Inc')",1,"[('FMIL', 0.081)]"
"('CMCSA', 'GE')","('Comcast Corp Class A', 'General Electric Co')",1,"[('FMIL', 0.081)]"
"('COMM', 'OII')","('CommScope Holding Co Inc', 'Oceaneering International Inc')",1,"[('FNDA', 0.007)]"
"('EXPR', 'OII')","('Express, Inc.', 'Oceaneering International Inc')",1,"[('FNDA', 0.008)]"
"('OII', 'SM')","('Oceaneering International Inc', 'SM Energy Co')",1,"[('FNDA', 0.013)]"
"('EVRI', 'OII')","('Everi Holdings Inc', 'Oceaneering International Inc')",1,"[('FNDA', 0.007)]"
"('DDS', 'OII')","(""Dillard's Inc Class A"", 'Oceaneering International Inc')",1,"[('FNDA', 0.01)]"
"('CHS', 'OII')","(""Chico's FAS Inc"", 'Oceaneering International Inc')",1,"[('FNDA', 0.009)]"
"('MD', 'OII')","('Mednax Inc', 'Oceaneering International Inc')",1,"[('FNDA', 0.007)]"
"('ANF', 'OII')","('Abercrombie & Fitch Co Class A', 'Oceaneering International Inc')",1,"[('FNDA', 0.009)]"
"('AMC', 'OII')","('AMC Entertainment Holdings Inc Class A', 'Oceaneering International Inc')",1,"[('FNDA', 0.011)]"
"('COMM', 'EXPR')","('CommScope Holding Co Inc', 'Express, Inc.')",1,"[('FNDA', 0.008)]"
"('COMM', 'SM')","('CommScope Holding Co Inc', 'SM Energy Co')",1,"[('FNDA', 0.013)]"
"('COMM', 'EVRI')","('CommScope Holding Co Inc', 'Everi Holdings Inc')",1,"[('FNDA', 0.007)]"
"('COMM', 'DDS')","('CommScope Holding Co Inc', ""Dillard's Inc Class A"")",1,"[('FNDA', 0.009)]"
"('CHS', 'COMM')","(""Chico's FAS Inc"", 'CommScope Holding Co Inc')",1,"[('FNDA', 0.009)]"
"('COMM', 'MD')","('CommScope Holding Co Inc', 'Mednax Inc')",1,"[('FNDA', 0.007)]"
"('ANF', 'COMM')","('Abercrombie & Fitch Co Class A', 'CommScope Holding Co Inc')",1,"[('FNDA', 0.008)]"
"('AMC', 'COMM')","('AMC Entertainment Holdings Inc Class A', 'CommScope Holding Co Inc')",1,"[('FNDA', 0.011)]"
"('EXPR', 'SM')","('Express, Inc.', 'SM Energy Co')",1,"[('FNDA', 0.014)]"
"('EVRI', 'EXPR')","('Everi Holdings Inc', 'Express, Inc.')",1,"[('FNDA', 0.008)]"
"('EXPR', 'MD')","('Express, Inc.', 'Mednax Inc')",1,"[('FNDA', 0.008)]"
"('ANF', 'EXPR')","('Abercrombie & Fitch Co Class A', 'Express, Inc.')",1,"[('FNDA', 0.009)]"
"('EVRI', 'SM')","('Everi Holdings Inc', 'SM Energy Co')",1,"[('FNDA', 0.012)]"
"('DDS', 'SM')","(""Dillard's Inc Class A"", 'SM Energy Co')",1,"[('FNDA', 0.015)]"
"('CHS', 'SM')","(""Chico's FAS Inc"", 'SM Energy Co')",1,"[('FNDA', 0.015)]"
"('MD', 'SM')","('Mednax Inc', 'SM Energy Co')",1,"[('FNDA', 0.012)]"
"('ANF', 'SM')","('Abercrombie & Fitch Co Class A', 'SM Energy Co')",1,"[('FNDA', 0.014)]"
"('DDS', 'EVRI')","(""Dillard's Inc Class A"", 'Everi Holdings Inc')",1,"[('FNDA', 0.009)]"
"('CHS', 'EVRI')","(""Chico's FAS Inc"", 'Everi Holdings Inc')",1,"[('FNDA', 0.009)]"
"('EVRI', 'MD')","('Everi Holdings Inc', 'Mednax Inc')",1,"[('FNDA', 0.007)]"
"('ANF', 'EVRI')","('Abercrombie & Fitch Co Class A', 'Everi Holdings Inc')",1,"[('FNDA', 0.008)]"
"('AMC', 'EVRI')","('AMC Entertainment Holdings Inc Class A', 'Everi Holdings Inc')",1,"[('FNDA', 0.011)]"
"('DDS', 'MD')","(""Dillard's Inc Class A"", 'Mednax Inc')",1,"[('FNDA', 0.009)]"
"('CHS', 'MD')","(""Chico's FAS Inc"", 'Mednax Inc')",1,"[('FNDA', 0.009)]"
"('ANF', 'CHS')","('Abercrombie & Fitch Co Class A', ""Chico's FAS Inc"")",1,"[('FNDA', 0.01)]"
"('ANF', 'MD')","('Abercrombie & Fitch Co Class A', 'Mednax Inc')",1,"[('FNDA', 0.008)]"
"('AMC', 'MD')","('AMC Entertainment Holdings Inc Class A', 'Mednax Inc')",1,"[('FNDA', 0.011)]"
"('AMC', 'ANF')","('AMC Entertainment Holdings Inc Class A', 'Abercrombie & Fitch Co Class A')",1,"[('FNDA', 0.012)]"
"('001230.DE', '034020')","('Dongkuk Steel Mill Co Ltd', 'Doosan Heavy Industries & Construction Co Ltd')",1,"[('FNDC', 0.005)]"
"('011210.KS', '034020')","('Hyundai Wia Corp', 'Doosan Heavy Industries & Construction Co Ltd')",1,"[('FNDC', 0.005)]"
"('034020', '7936.L')","('Doosan Heavy Industries & Construction Co Ltd', 'ASICS Corp')",1,"[('FNDC', 0.004)]"
"('034020', 'KCO.TO')","('Doosan Heavy Industries & Construction Co Ltd', 'Kloeckner & Co SE')",1,"[('FNDC', 0.004)]"
"('034020', 'TOU')","('Doosan Heavy Industries & Construction Co Ltd', 'Tourmaline Oil Corp')",1,"[('FNDC', 0.004)]"
"('034020', 'LEO.KS')","('Doosan Heavy Industries & Construction Co Ltd', 'Leoni AG')",1,"[('FNDC', 0.005)]"
"('034020', '9107.DE')","('Doosan Heavy Industries & Construction Co Ltd', 'Kawasaki Kisen Kaisha Ltd')",1,"[('FNDC', 0.005)]"
"('034020', 'IMI')","('Doosan Heavy Industries & Construction Co Ltd', 'IMI PLC')",1,"[('FNDC', 0.004)]"
"('001230.DE', '011210.KS')","('Dongkuk Steel Mill Co Ltd', 'Hyundai Wia Corp')",1,"[('FNDC', 0.004)]"
"('001230.DE', '7936.L')","('Dongkuk Steel Mill Co Ltd', 'ASICS Corp')",1,"[('FNDC', 0.004)]"
"('001230.DE', 'KCO.TO')","('Dongkuk Steel Mill Co Ltd', 'Kloeckner & Co SE')",1,"[('FNDC', 0.004)]"
"('001230.DE', 'TOU')","('Dongkuk Steel Mill Co Ltd', 'Tourmaline Oil Corp')",1,"[('FNDC', 0.004)]"
"('001230.DE', 'LEO.KS')","('Dongkuk Steel Mill Co Ltd', 'Leoni AG')",1,"[('FNDC', 0.004)]"
"('001230.DE', '9107.DE')","('Dongkuk Steel Mill Co Ltd', 'Kawasaki Kisen Kaisha Ltd')",1,"[('FNDC', 0.004)]"
"('001230.DE', 'IMI')","('Dongkuk Steel Mill Co Ltd', 'IMI PLC')",1,"[('FNDC', 0.004)]"
"('011210.KS', '7936.L')","('Hyundai Wia Corp', 'ASICS Corp')",1,"[('FNDC', 0.004)]"
"('011210.KS', 'KCO.TO')","('Hyundai Wia Corp', 'Kloeckner & Co SE')",1,"[('FNDC', 0.004)]"
"('011210.KS', 'TOU')","('Hyundai Wia Corp', 'Tourmaline Oil Corp')",1,"[('FNDC', 0.004)]"
"('011210.KS', 'LEO.KS')","('Hyundai Wia Corp', 'Leoni AG')",1,"[('FNDC', 0.004)]"
"('011210.KS', '9107.DE')","('Hyundai Wia Corp', 'Kawasaki Kisen Kaisha Ltd')",1,"[('FNDC', 0.005)]"
"('011210.KS', 'IMI')","('Hyundai Wia Corp', 'IMI PLC')",1,"[('FNDC', 0.004)]"
"('7936.L', 'KCO.TO')","('ASICS Corp', 'Kloeckner & Co SE')",1,"[('FNDC', 0.004)]"
"('7936.L', 'TOU')","('ASICS Corp', 'Tourmaline Oil Corp')",1,"[('FNDC', 0.004)]"
"('7936.L', 'LEO.KS')","('ASICS Corp', 'Leoni AG')",1,"[('FNDC', 0.004)]"
"('7936.L', '9107.DE')","('ASICS Corp', 'Kawasaki Kisen Kaisha Ltd')",1,"[('FNDC', 0.004)]"
"('7936.L', 'IMI')","('ASICS Corp', 'IMI PLC')",1,"[('FNDC', 0.004)]"
"('KCO.TO', 'TOU')","('Kloeckner & Co SE', 'Tourmaline Oil Corp')",1,"[('FNDC', 0.004)]"
"('KCO.TO', 'LEO.KS')","('Kloeckner & Co SE', 'Leoni AG')",1,"[('FNDC', 0.004)]"
"('9107.DE', 'KCO.TO')","('Kawasaki Kisen Kaisha Ltd', 'Kloeckner & Co SE')",1,"[('FNDC', 0.004)]"
"('IMI', 'KCO.TO')","('IMI PLC', 'Kloeckner & Co SE')",1,"[('FNDC', 0.004)]"
"('LEO.KS', 'TOU')","('Leoni AG', 'Tourmaline Oil Corp')",1,"[('FNDC', 0.004)]"
"('9107.DE', 'TOU')","('Kawasaki Kisen Kaisha Ltd', 'Tourmaline Oil Corp')",1,"[('FNDC', 0.004)]"
"('IMI', 'TOU')","('IMI PLC', 'Tourmaline Oil Corp')",1,"[('FNDC', 0.004)]"
"('9107.DE', 'LEO.KS')","('Kawasaki Kisen Kaisha Ltd', 'Leoni AG')",1,"[('FNDC', 0.005)]"
"('IMI', 'LEO.KS')","('IMI PLC', 'Leoni AG')",1,"[('FNDC', 0.004)]"
"('9107.DE', 'IMI')","('Kawasaki Kisen Kaisha Ltd', 'IMI PLC')",1,"[('FNDC', 0.004)]"
"('00386', 'VALE3.SA')","('China Petroleum & Chemical Corp Class H', 'Vale SA')",1,"[('FNDE', 0.033)]"
"('00386', '00939')","('China Petroleum & Chemical Corp Class H', 'China Construction Bank Corp Class H')",1,"[('FNDE', 0.047)]"
"('00386', '01398')","('China Petroleum & Chemical Corp Class H', 'Industrial And Commercial Bank Of China Ltd Class H')",1,"[('FNDE', 0.033)]"
"('00386', 'LKOH')","('China Petroleum & Chemical Corp Class H', 'PJSC Lukoil')",1,"[('FNDE', 0.045)]"
"('00386', 'ITUB4.SA')","('China Petroleum & Chemical Corp Class H', 'Itau Unibanco Holding SA Participating Preferred')",1,"[('FNDE', 0.03)]"
"('00939', 'LKOH')","('China Construction Bank Corp Class H', 'PJSC Lukoil')",1,"[('FNDE', 0.061)]"
"('LKOH', 'PETR4.SA')","('PJSC Lukoil', 'Petroleo Brasileiro SA Petrobras Participating Preferred')",1,"[('FNDE', 0.044)]"
"('2317.TW', 'LKOH')","('Hon Hai Precision Industry Co Ltd', 'PJSC Lukoil')",1,"[('FNDE', 0.059)]"
"('01398', 'LKOH')","('Industrial And Commercial Bank Of China Ltd Class H', 'PJSC Lukoil')",1,"[('FNDE', 0.047)]"
"('ITUB4.SA', 'LKOH')","('Itau Unibanco Holding SA Participating Preferred', 'PJSC Lukoil')",1,"[('FNDE', 0.044)]"
"('SAN.BC', 'TM')","('Banco Santander SA', 'Toyota Motor Corp ADR')",1,"[('FNDF', 0.025)]"
"('NESN', 'SAN.BC')","('Nestle SA', 'Banco Santander SA')",1,"[('FNDF', 0.019)]"
"('SAN.BC', 'TTE.PA')","('Banco Santander SA', 'TotalEnergies SE')",1,"[('FNDF', 0.021)]"
"('005930.KS', 'SAN.BC')","('Samsung Electronics Co Ltd', 'Banco Santander SA')",1,"[('FNDF', 0.028)]"
"('RDSA.L', 'SAN.BC')","('Royal Dutch Shell PLC Class A', 'Banco Santander SA')",1,"[('FNDF', 0.024)]"
"('RDSB.L', 'SAN.BC')","('Royal Dutch Shell PLC B', 'Banco Santander SA')",1,"[('FNDF', 0.022)]"
"('005930.KS', 'HSBA.L')","('Samsung Electronics Co Ltd', 'HSBC Holdings PLC')",1,"[('FNDF', 0.027)]"
"('GLEN', 'HSBA.L')","('Glencore PLC', 'HSBC Holdings PLC')",1,"[('FNDF', 0.017)]"
"('005930.KS', 'GLEN')","('Samsung Electronics Co Ltd', 'Glencore PLC')",1,"[('FNDF', 0.027)]"
"('GLEN', 'RDSB.L')","('Glencore PLC', 'Royal Dutch Shell PLC B')",1,"[('FNDF', 0.021)]"
"('BABA', 'TWTR')","('Alibaba Group Holding Ltd ADR', 'Twitter Inc')",1,"[('FNGS', 0.2)]"
"('AAPL', 'BIDU')","('Apple Inc', 'Baidu Inc ADR')",1,"[('FNGS', 0.2)]"
"('BIDU', 'FB')","('Baidu Inc ADR', 'Facebook Inc A')",1,"[('FNGS', 0.2)]"
"('BIDU', 'NFLX')","('Baidu Inc ADR', 'Netflix Inc')",1,"[('FNGS', 0.2)]"
"('BIDU', 'TWTR')","('Baidu Inc ADR', 'Twitter Inc')",1,"[('FNGS', 0.2)]"
"('AMZN', 'BIDU')","('Amazon.com Inc', 'Baidu Inc ADR')",1,"[('FNGS', 0.2)]"
"('BILI', 'INFY.BO')","('Bilibili Inc ADR', 'Infosys Ltd')",1,"[('FNI', 0.117)]"
"('INFY.BO', 'PDD')","('Infosys Ltd', 'Pinduoduo Inc ADR')",1,"[('FNI', 0.141)]"
"('BABA', 'TTM.BO')","('Alibaba Group Holding Ltd ADR', 'Tata Motors Ltd ADR')",1,"[('FNI', 0.111)]"
"('JD', 'TTM.BO')","('JD.com Inc ADR', 'Tata Motors Ltd ADR')",1,"[('FNI', 0.081)]"
"('BILI', 'TTM.BO')","('Bilibili Inc ADR', 'Tata Motors Ltd ADR')",1,"[('FNI', 0.083)]"
"('BIDU', 'TTM.BO')","('Baidu Inc ADR', 'Tata Motors Ltd ADR')",1,"[('FNI', 0.08)]"
"('PDD', 'TTM.BO')","('Pinduoduo Inc ADR', 'Tata Motors Ltd ADR')",1,"[('FNI', 0.108)]"
"('HDB.BO', 'TTM.BO')","('HDFC Bank Ltd ADR', 'Tata Motors Ltd ADR')",1,"[('FNI', 0.104)]"
"('IBN.BO', 'TTM.BO')","('ICICI Bank Ltd ADR', 'Tata Motors Ltd ADR')",1,"[('FNI', 0.104)]"
"('NIO', 'TTM.BO')","('NIO Inc ADR', 'Tata Motors Ltd ADR')",1,"[('FNI', 0.132)]"
"('BILI', 'HDB.BO')","('Bilibili Inc ADR', 'HDFC Bank Ltd ADR')",1,"[('FNI', 0.107)]"
"('BILI', 'IBN.BO')","('Bilibili Inc ADR', 'ICICI Bank Ltd ADR')",1,"[('FNI', 0.107)]"
"('BILI', 'NIO')","('Bilibili Inc ADR', 'NIO Inc ADR')",1,"[('FNI', 0.136)]"
"('HDB.BO', 'PDD')","('HDFC Bank Ltd ADR', 'Pinduoduo Inc ADR')",1,"[('FNI', 0.132)]"
"('IBN.BO', 'PDD')","('ICICI Bank Ltd ADR', 'Pinduoduo Inc ADR')",1,"[('FNI', 0.132)]"
"('SLG', 'UGI')","('SL Green Realty Corp', 'UGI Corp')",1,"[('FNK', 0.016)]"
"('QRTEA', 'SLG')","('Qurate Retail Inc Class A', 'SL Green Realty Corp')",1,"[('FNK', 0.016)]"
"('DISH', 'SLG')","('DISH Network Corp Class A', 'SL Green Realty Corp')",1,"[('FNK', 0.016)]"
"('ORI', 'SLG')","('Old Republic International Corp', 'SL Green Realty Corp')",1,"[('FNK', 0.016)]"
"('JEF', 'SLG')","('Jefferies Financial Group Inc', 'SL Green Realty Corp')",1,"[('FNK', 0.016)]"
"('DKS', 'SLG')","(""Dick's Sporting Goods Inc"", 'SL Green Realty Corp')",1,"[('FNK', 0.018)]"
"('FAF', 'SLG')","('First American Financial Corp', 'SL Green Realty Corp')",1,"[('FNK', 0.016)]"
"('KIM', 'SLG')","('Kimco Realty Corp', 'SL Green Realty Corp')",1,"[('FNK', 0.016)]"
"('SC', 'SLG')","('Santander Consumer USA Holdings Inc', 'SL Green Realty Corp')",1,"[('FNK', 0.018)]"
"('QRTEA', 'UGI')","('Qurate Retail Inc Class A', 'UGI Corp')",1,"[('FNK', 0.016)]"
"('DISH', 'UGI')","('DISH Network Corp Class A', 'UGI Corp')",1,"[('FNK', 0.016)]"
"('JEF', 'UGI')","('Jefferies Financial Group Inc', 'UGI Corp')",1,"[('FNK', 0.016)]"
"('KIM', 'UGI')","('Kimco Realty Corp', 'UGI Corp')",1,"[('FNK', 0.016)]"
"('SC', 'UGI')","('Santander Consumer USA Holdings Inc', 'UGI Corp')",1,"[('FNK', 0.018)]"
"('DISH', 'QRTEA')","('DISH Network Corp Class A', 'Qurate Retail Inc Class A')",1,"[('FNK', 0.016)]"
"('ORI', 'QRTEA')","('Old Republic International Corp', 'Qurate Retail Inc Class A')",1,"[('FNK', 0.016)]"
"('JEF', 'QRTEA')","('Jefferies Financial Group Inc', 'Qurate Retail Inc Class A')",1,"[('FNK', 0.016)]"
"('DKS', 'QRTEA')","(""Dick's Sporting Goods Inc"", 'Qurate Retail Inc Class A')",1,"[('FNK', 0.017)]"
"('FAF', 'QRTEA')","('First American Financial Corp', 'Qurate Retail Inc Class A')",1,"[('FNK', 0.016)]"
"('KIM', 'QRTEA')","('Kimco Realty Corp', 'Qurate Retail Inc Class A')",1,"[('FNK', 0.016)]"
"('QRTEA', 'SC')","('Qurate Retail Inc Class A', 'Santander Consumer USA Holdings Inc')",1,"[('FNK', 0.018)]"
"('DISH', 'ORI')","('DISH Network Corp Class A', 'Old Republic International Corp')",1,"[('FNK', 0.016)]"
"('DISH', 'JEF')","('DISH Network Corp Class A', 'Jefferies Financial Group Inc')",1,"[('FNK', 0.016)]"
"('DISH', 'DKS')","('DISH Network Corp Class A', ""Dick's Sporting Goods Inc"")",1,"[('FNK', 0.018)]"
"('DISH', 'FAF')","('DISH Network Corp Class A', 'First American Financial Corp')",1,"[('FNK', 0.016)]"
"('DISH', 'KIM')","('DISH Network Corp Class A', 'Kimco Realty Corp')",1,"[('FNK', 0.016)]"
"('DISH', 'SC')","('DISH Network Corp Class A', 'Santander Consumer USA Holdings Inc')",1,"[('FNK', 0.018)]"
"('DKS', 'ORI')","(""Dick's Sporting Goods Inc"", 'Old Republic International Corp')",1,"[('FNK', 0.018)]"
"('FAF', 'ORI')","('First American Financial Corp', 'Old Republic International Corp')",1,"[('FNK', 0.016)]"
"('KIM', 'ORI')","('Kimco Realty Corp', 'Old Republic International Corp')",1,"[('FNK', 0.016)]"
"('ORI', 'SC')","('Old Republic International Corp', 'Santander Consumer USA Holdings Inc')",1,"[('FNK', 0.018)]"
"('DKS', 'JEF')","(""Dick's Sporting Goods Inc"", 'Jefferies Financial Group Inc')",1,"[('FNK', 0.018)]"
"('JEF', 'KIM')","('Jefferies Financial Group Inc', 'Kimco Realty Corp')",1,"[('FNK', 0.016)]"
"('DKS', 'KIM')","(""Dick's Sporting Goods Inc"", 'Kimco Realty Corp')",1,"[('FNK', 0.017)]"
"('FAF', 'KIM')","('First American Financial Corp', 'Kimco Realty Corp')",1,"[('FNK', 0.016)]"
"('KIM', 'SC')","('Kimco Realty Corp', 'Santander Consumer USA Holdings Inc')",1,"[('FNK', 0.018)]"
"('CROX', 'OLN')","('Crocs Inc', 'Olin Corp')",1,"[('FNX', 0.009)]"
"('CELH', 'CROX')","('Celsius Holdings Inc', 'Crocs Inc')",1,"[('FNX', 0.009)]"
"('CROX', 'SC')","('Crocs Inc', 'Santander Consumer USA Holdings Inc')",1,"[('FNX', 0.01)]"
"('DKS', 'OLN')","(""Dick's Sporting Goods Inc"", 'Olin Corp')",1,"[('FNX', 0.009)]"
"('OLN', 'THC')","('Olin Corp', 'Tenet Healthcare Corp')",1,"[('FNX', 0.009)]"
"('OLN', 'UPWK')","('Olin Corp', 'Upwork Inc')",1,"[('FNX', 0.009)]"
"('NTLA', 'OLN')","('Intellia Therapeutics Inc', 'Olin Corp')",1,"[('FNX', 0.01)]"
"('CELH', 'OLN')","('Celsius Holdings Inc', 'Olin Corp')",1,"[('FNX', 0.009)]"
"('AMC', 'OLN')","('AMC Entertainment Holdings Inc Class A', 'Olin Corp')",1,"[('FNX', 0.02)]"
"('OLN', 'SC')","('Olin Corp', 'Santander Consumer USA Holdings Inc')",1,"[('FNX', 0.009)]"
"('DKS', 'UPWK')","(""Dick's Sporting Goods Inc"", 'Upwork Inc')",1,"[('FNX', 0.009)]"
"('DKS', 'OVV')","(""Dick's Sporting Goods Inc"", 'Ovintiv Inc')",1,"[('FNX', 0.009)]"
"('CELH', 'THC')","('Celsius Holdings Inc', 'Tenet Healthcare Corp')",1,"[('FNX', 0.009)]"
"('SC', 'THC')","('Santander Consumer USA Holdings Inc', 'Tenet Healthcare Corp')",1,"[('FNX', 0.009)]"
"('CELH', 'UPWK')","('Celsius Holdings Inc', 'Upwork Inc')",1,"[('FNX', 0.009)]"
"('SC', 'UPWK')","('Santander Consumer USA Holdings Inc', 'Upwork Inc')",1,"[('FNX', 0.009)]"
"('CELH', 'NTLA')","('Celsius Holdings Inc', 'Intellia Therapeutics Inc')",1,"[('FNX', 0.01)]"
"('NTLA', 'SC')","('Intellia Therapeutics Inc', 'Santander Consumer USA Holdings Inc')",1,"[('FNX', 0.01)]"
"('CELH', 'OVV')","('Celsius Holdings Inc', 'Ovintiv Inc')",1,"[('FNX', 0.009)]"
"('AMC', 'CELH')","('AMC Entertainment Holdings Inc Class A', 'Celsius Holdings Inc')",1,"[('FNX', 0.02)]"
"('CELH', 'SC')","('Celsius Holdings Inc', 'Santander Consumer USA Holdings Inc')",1,"[('FNX', 0.009)]"
"('OVV', 'SC')","('Ovintiv Inc', 'Santander Consumer USA Holdings Inc')",1,"[('FNX', 0.009)]"
"('AMC', 'SC')","('AMC Entertainment Holdings Inc Class A', 'Santander Consumer USA Holdings Inc')",1,"[('FNX', 0.02)]"
"('CROX', 'SWAV')","('Crocs Inc', 'ShockWave Medical Inc')",1,"[('FNY', 0.019)]"
"('BEAM', 'CROX')","('Beam Therapeutics Inc', 'Crocs Inc')",1,"[('FNY', 0.018)]"
"('CROX', 'FANG')","('Crocs Inc', 'Diamondback Energy Inc')",1,"[('FNY', 0.018)]"
"('CROX', 'YETI')","('Crocs Inc', 'YETI Holdings Inc')",1,"[('FNY', 0.018)]"
"('SWAV', 'UPWK')","('ShockWave Medical Inc', 'Upwork Inc')",1,"[('FNY', 0.018)]"
"('BEAM', 'SWAV')","('Beam Therapeutics Inc', 'ShockWave Medical Inc')",1,"[('FNY', 0.018)]"
"('SWAV', 'THC')","('ShockWave Medical Inc', 'Tenet Healthcare Corp')",1,"[('FNY', 0.018)]"
"('FANG', 'SWAV')","('Diamondback Energy Inc', 'ShockWave Medical Inc')",1,"[('FNY', 0.018)]"
"('SWAV', 'YETI')","('ShockWave Medical Inc', 'YETI Holdings Inc')",1,"[('FNY', 0.018)]"
"('NTLA', 'SWAV')","('Intellia Therapeutics Inc', 'ShockWave Medical Inc')",1,"[('FNY', 0.021)]"
"('OVV', 'SWAV')","('Ovintiv Inc', 'ShockWave Medical Inc')",1,"[('FNY', 0.019)]"
"('AMC', 'SWAV')","('AMC Entertainment Holdings Inc Class A', 'ShockWave Medical Inc')",1,"[('FNY', 0.047)]"
"('BEAM', 'UPWK')","('Beam Therapeutics Inc', 'Upwork Inc')",1,"[('FNY', 0.017)]"
"('FANG', 'UPWK')","('Diamondback Energy Inc', 'Upwork Inc')",1,"[('FNY', 0.017)]"
"('UPWK', 'YETI')","('Upwork Inc', 'YETI Holdings Inc')",1,"[('FNY', 0.017)]"
"('BEAM', 'THC')","('Beam Therapeutics Inc', 'Tenet Healthcare Corp')",1,"[('FNY', 0.017)]"
"('BEAM', 'FANG')","('Beam Therapeutics Inc', 'Diamondback Energy Inc')",1,"[('FNY', 0.017)]"
"('BEAM', 'YETI')","('Beam Therapeutics Inc', 'YETI Holdings Inc')",1,"[('FNY', 0.017)]"
"('BEAM', 'OVV')","('Beam Therapeutics Inc', 'Ovintiv Inc')",1,"[('FNY', 0.017)]"
"('AMC', 'BEAM')","('AMC Entertainment Holdings Inc Class A', 'Beam Therapeutics Inc')",1,"[('FNY', 0.046)]"
"('FANG', 'THC')","('Diamondback Energy Inc', 'Tenet Healthcare Corp')",1,"[('FNY', 0.017)]"
"('THC', 'YETI')","('Tenet Healthcare Corp', 'YETI Holdings Inc')",1,"[('FNY', 0.017)]"
"('FANG', 'YETI')","('Diamondback Energy Inc', 'YETI Holdings Inc')",1,"[('FNY', 0.017)]"
"('FANG', 'NTLA')","('Diamondback Energy Inc', 'Intellia Therapeutics Inc')",1,"[('FNY', 0.019)]"
"('NTLA', 'YETI')","('Intellia Therapeutics Inc', 'YETI Holdings Inc')",1,"[('FNY', 0.019)]"
"('OVV', 'YETI')","('Ovintiv Inc', 'YETI Holdings Inc')",1,"[('FNY', 0.017)]"
"('AMC', 'YETI')","('AMC Entertainment Holdings Inc Class A', 'YETI Holdings Inc')",1,"[('FNY', 0.046)]"
"('01113.HK', '035720.KS')","('CK Asset Holdings Ltd', 'Kakao Corp')",1,"[('FPA', 0.037)]"
"('01113.HK', 'MIN.AX')","('CK Asset Holdings Ltd', 'Mineral Resources Ltd')",1,"[('FPA', 0.035)]"
"('01113.HK', '032640.KS')","('CK Asset Holdings Ltd', 'LG Uplus Corp')",1,"[('FPA', 0.035)]"
"('01113.HK', '017670.KS')","('CK Asset Holdings Ltd', 'SK Telecom Co Ltd')",1,"[('FPA', 0.034)]"
"('00636.HK', '01113.HK')","('Kerry Logistics Network Ltd', 'CK Asset Holdings Ltd')",1,"[('FPA', 0.034)]"
"('01113.HK', '011200.KS')","('CK Asset Holdings Ltd', 'HMM')",1,"[('FPA', 0.04)]"
"('01113.HK', '030200.KS')","('CK Asset Holdings Ltd', 'KT Corp')",1,"[('FPA', 0.036)]"
"('00754', '01113.HK')","('Hopson Development Holdings Ltd', 'CK Asset Holdings Ltd')",1,"[('FPA', 0.035)]"
"('00683.HK', '01113.HK')","('Kerry Properties Ltd', 'CK Asset Holdings Ltd')",1,"[('FPA', 0.034)]"
"('035720.KS', 'MIN.AX')","('Kakao Corp', 'Mineral Resources Ltd')",1,"[('FPA', 0.037)]"
