Symbol,Name,NumAppearances,Holders,DiffEntries,DiffValue
LSI,Life Storage Inc,7,"[('INDS', 0.048), ('REIT', 0.035), ('XMLV', 0.015), ('SMMV', 0.01), ('JHSC', 0.005)]",3,0
LB,L Brands Inc,7,"[('PEZ', 0.034), ('DWEQ', 0.029), ('RCD', 0.017), ('WLDR', 0.017), ('MAGA', 0.008)]",3,0
2603.TW,Evergreen Marine Corp (Taiwan) Ltd,7,"[('FEM', 0.036), ('ECOW', 0.033), ('PIE', 0.03), ('IQDE', 0.022), ('UEVM', 0.02)]",3,0
DISH,DISH Network Corp Class A,7,"[('UFO', 0.058), ('EWCO', 0.047), ('WLDR', 0.034), ('QVAL', 0.021), ('SPVM', 0.014)]",3,0
XLE,SPDR Select Sector Fund - Energ,7,"[('MPRO', 0.144), ('EQL', 0.091), ('EUCG', 0.091), ('RAAX', 0.048), ('SSUS', 0.044)]",3,0
KSU,Kansas City Southern,7,"[('IYT', 0.119), ('TPOR', 0.09), ('MNA', 0.043), ('PAVE', 0.03), ('NUMV', 0.019)]",3,0
HYLB,Xtrackers USD High Yield Corpor,5,"[('WBIT', 0.393), ('FFTI', 0.19), ('DFHY', 0.182), ('WBII', 0.13), ('HNDL', 0.083)]",3,0
ANGL,VanEck Fallen Angel High Yield ,5,"[('WBIT', 0.202), ('SNUG', 0.199), ('WBII', 0.102), ('WIZ', 0.1), ('DFHY', 0.093)]",3,0
SOF,Sofina SA,5,"[('EFAD', 0.016), ('FEUZ', 0.013), ('FEP', 0.01), ('UIVM', 0.009), ('FDT', 0.007)]",3,0
KTOS,Kratos Defense & Security Solutions Inc,4,"[('ARKQ', 0.064), ('ARKX', 0.056), ('XAR', 0.041), ('FITE', 0.016)]",3,0
IRDM,Iridium Communications Inc,4,"[('ARKX', 0.047), ('ARKQ', 0.04), ('ROKT', 0.04), ('XTL', 0.03)]",3,0
BIO,Bio-Rad Laboratories Inc,4,"[('GERM', 0.056), ('ASPY', 0.023), ('FXH', 0.019), ('RYH', 0.017)]",3,0
DOX,Amdocs Ltd,4,"[('ITEQ', 0.059), ('ISRA', 0.037), ('AUSF', 0.019), ('FXL', 0.016)]",3,0
ZAL.DE,Zalando SE,3,"[('FGM', 0.041), ('DEEF', 0.006), ('ISZE', 0.002)]",3,0
MEI,Methode Electronics Inc,3,"[('DEEP', 0.011), ('RNSC', 0.009), ('FYT', 0.007)]",3,0
1301.TW,Formosa Plastics Corp,3,"[('EDIV', 0.027), ('FLTW', 0.021), ('DEM', 0.013)]",3,0
532898.BO,Power Grid Corp Of India Ltd,3,"[('EDIV', 0.033), ('EPI', 0.019), ('DEM', 0.013)]",3,0
IVZ,Invesco Ltd,3,"[('QMOM', 0.021), ('RPV', 0.016), ('DFAT', 0.006)]",3,0
SHYG,iShares 0-5 Year High Yield Cor,3,"[('WBII', 0.224), ('DFHY', 0.101), ('SDEF', 0.029)]",3,0
FIGXX,FidelityÂ® Inv MM Fds Government I,3,"[('LCR', 0.065), ('SMCP', 0.013), ('DFHY', 0.001)]",3,0
NUS,Nu Skin Enterprises Inc Class A,3,"[('FXG', 0.045), ('REGL', 0.019), ('DGRS', 0.018)]",3,0
01368,Xtep International Holdings Ltd,3,"[('ECNS', 0.019), ('FEMS', 0.014), ('DGS', 0.007)]",3,0
DNBH,DNB ASA,3,"[('ENOR', 0.112), ('NORW', 0.112), ('DINT', 0.055)]",3,0
FERG,Ferguson PLC,3,"[('EBLU', 0.077), ('PIO', 0.075), ('DINT', 0.052)]",3,0
CCOI,Cogent Communications Holdings Inc,3,"[('PSCU', 0.096), ('XTL', 0.029), ('DIV', 0.023)]",3,0
LNC,Lincoln National Corp,3,"[('LYFE', 0.035), ('RPV', 0.019), ('DVLU', 0.017)]",3,0
ITW,Illinois Tool Works Inc,3,"[('DVOL', 0.027), ('TADS', 0.018), ('VFLQ', 0.013)]",3,0
SPK.NZ,Spark New Zealand Ltd,3,"[('ENZL', 0.092), ('DVYA', 0.027), ('EFAS', 0.022)]",3,0
GLTR,Aberdeen Standard Physical Prec,3,"[('RSXJ', 0.058), ('GDMA', 0.041), ('DVYE', 0.025)]",3,0
CHMF,Severstal PAO,3,"[('FLRU', 0.031), ('DVYE', 0.016), ('EYLD', 0.016)]",3,0
HSKA,Heska Corp,3,"[('MFMS', 0.061), ('DWAS', 0.016), ('XHE', 0.013)]",3,0
CWR.L,Ceres Power Holdings PLC,2,"[('HJEN', 0.049), ('HDRO', 0.047)]",3,0
NTRA,Natera Inc,2,"[('HELX', 0.043), ('HTEC', 0.016)]",3,0
BDJ,BlackRock Enhanced Equity Div,2,"[('HIPS', 0.036), ('PCEF', 0.026)]",3,0
SWX,Southwest Gas Holdings Inc,1,"[('HSMV', 0.007)]",3,0
VCYT,Veracyte Inc,1,"[('HTEC', 0.019)]",3,0
ECOPETROL,Ecopetrol SA,1,"[('ICOL', 0.129)]",3,0
CNP,CenterPoint Energy Inc,1,"[('IFRA', 0.008)]",3,0
MSEX,Middlesex Water Co,1,"[('IFRA', 0.008)]",3,0
YORW,The York Water Co,1,"[('IFRA', 0.008)]",3,0
NFTY,First Trust India Nifty 50 Equa,1,"[('IFV', 0.207)]",3,0
BICK,First Trust BICK Index Fund,1,"[('IFV', 0.205)]",3,0
FNI,First Trust Chindia ETF,1,"[('IFV', 0.198)]",3,0
FSZ,First Trust Switzerland AlphaDE,1,"[('IFV', 0.195)]",3,0
FGM,First Trust Germany AlphaDEX Fu,1,"[('IFV', 0.194)]",3,0
ZFU1,Us 5yr Note (Cbt) Sep21 Xcbt 20210930,1,"[('IG', 0.099)]",3,0
ZNU1,Us 10yr Note (Cbt)sep21 Xcbt 20210921,1,"[('IG', 0.032)]",3,0
ZNU21.DE,10 Year Treasury Note Future Sept 21,1,"[('IHYF', 0.066)]",3,0
ZBU21.TO,US Treasury Bond Future Sept 21,1,"[('IHYF', 0.011)]",3,0
ZBH,Zimmer Biomet Holdings Inc,1,"[('IMCV', 0.008)]",3,0
UNH,UnitedHealth Group Inc,61,"[('IHF', 0.223), ('IEHS', 0.118), ('XLV', 0.08), ('DIA', 0.076), ('IYH', 0.072)]",2,1
XOM,Exxon Mobil Corp,52,"[('VDE', 0.22), ('FENY', 0.219), ('ERX', 0.203), ('DIG', 0.18), ('IXC', 0.142)]",2,0
LLY,Eli Lilly and Co,36,"[('PJP', 0.062), ('IEIH', 0.057), ('HART', 0.056), ('PPH', 0.051), ('XPH', 0.047)]",2,2
FGTXX,Goldman Sachs FS Government Instl,32,"[('SOYB', 212.311), ('CANE', 0.596), ('TECS', 0.386), ('CORN', 0.343), ('KORU', 0.215)]",2,0
TXN,Texas Instruments Inc,30,"[('FTXL', 0.078), ('SOXQ', 0.077), ('USD', 0.061), ('SOXL', 0.058), ('SHE', 0.051)]",2,0
VALE3.SA,Vale SA,28,"[('EWZ', 0.19), ('FLBR', 0.155), ('FLLA', 0.105), ('DEM', 0.082), ('PICK', 0.064)]",2,0
FGXXX,First American Government Obligs X,28,"[('CANE', 1028.091), ('CORN', 669.733), ('WEAT', 388.407), ('SOYB', 229.349), ('MSVX', 0.387)]",2,0
PEP,PepsiCo Inc,26,"[('IECS', 0.101), ('XLP', 0.096), ('VDC', 0.082), ('FSTA', 0.081), ('IYK', 0.062)]",2,0
COST,Costco Wholesale Corp,26,"[('VDC', 0.066), ('FSTA', 0.065), ('FTXD', 0.061), ('JHMS', 0.059), ('GBLO', 0.052)]",2,0
FTNT,Fortinet Inc,25,"[('BUG', 0.059), ('PXQ', 0.052), ('LYFE', 0.047), ('PKW', 0.047), ('IHAK', 0.044)]",2,0
BHP.AX,BHP Group Ltd ADR,19,"[('PICK', 0.093), ('FLAU', 0.08), ('BATT', 0.061), ('IHDG', 0.059), ('IQDG', 0.058)]",2,0
TRGP,Targa Resources Corp,7,"[('MLPX', 0.05), ('EINC', 0.046), ('USAI', 0.042), ('TPYP', 0.041), ('DWEQ', 0.028)]",2,0
ABNB,Airbnb Inc Ordinary Shares - Class A,7,"[('AWAY', 0.05), ('IPO', 0.044), ('OOTO', 0.04), ('GIGE', 0.031), ('QQQN', 0.026)]",2,0
BKNG,Booking Holdings Inc,7,"[('IVSG', 0.058), ('OOTO', 0.048), ('AWAY', 0.044), ('EBIZ', 0.042), ('XLY', 0.024)]",2,0
GLEN,Glencore PLC,7,"[('COPX', 0.051), ('PICK', 0.035), ('BATT', 0.033), ('FKU', 0.026), ('FNDF', 0.009)]",2,0
006400.KS,Samsung SDI Co Ltd,7,"[('CTEC', 0.068), ('SMOG', 0.045), ('GRID', 0.043), ('LIT', 0.039), ('MOTO', 0.035)]",2,0
DDOG,Datadog Inc Class A,7,"[('WCBR', 0.058), ('LRNZ', 0.053), ('VCLO', 0.044), ('IPO', 0.042), ('IVES', 0.034)]",2,0
ZLAB,Zai Lab Ltd ADR Repr 1 Shs,7,"[('CHIH', 0.053), ('GERM', 0.047), ('CHB', 0.046), ('IBBJ', 0.03), ('KURE', 0.03)]",2,0
SI,Silvergate Capital Corp Class A,7,"[('DAPP', 0.051), ('FTXO', 0.043), ('BLOK', 0.035), ('PFI', 0.035), ('KRE', 0.019)]",2,0
ABBN,ABB Ltd,7,"[('BOTZ', 0.084), ('GRID', 0.077), ('FSZ', 0.046), ('FLSW', 0.035), ('EKAR', 0.034)]",2,0
RDSB.L,Royal Dutch Shell PLC B,7,"[('IXC', 0.038), ('FILL', 0.036), ('HEWU', 0.029), ('FLGB', 0.025), ('FNDF', 0.013)]",2,0
NVCR,NovoCure Ltd,7,"[('ITEQ', 0.075), ('NIFE', 0.058), ('ISRA', 0.054), ('IQM', 0.029), ('QMOM', 0.021)]",2,0
VCSH,Vanguard Short-Term Corporate B,6,"[('OVT', 1.0), ('QED', 0.332), ('VTC', 0.327), ('QAI', 0.126), ('ADFI', 0.099)]",2,0
AGG,iShares Core U.S. Aggregate Bon,6,"[('OVB', 1.0), ('MRSK', 0.189), ('HNDL', 0.115), ('FFTI', 0.105), ('AFIF', 0.044)]",2,0
DKS,Dick's Sporting Goods Inc,6,"[('QVAL', 0.023), ('AFMC', 0.014), ('SDVY', 0.011), ('FNK', 0.009), ('PSC', 0.007)]",2,0
600036,China Merchants Bank Co Ltd,6,"[('AFTY', 0.087), ('RAYC', 0.084), ('ASHR', 0.031), ('CNYA', 0.027), ('KBA', 0.026)]",2,0
601888,China Tourism Group Duty Free Corp Ltd Class A,6,"[('KBUY', 0.049), ('AFTY', 0.027), ('CNYA', 0.015), ('ASHR', 0.014), ('ASHX', 0.013)]",2,0
AZO,AutoZone Inc,6,"[('FTXD', 0.063), ('AIEQ', 0.023), ('RCD', 0.017), ('WLDR', 0.017), ('DEF', 0.011)]",2,0
DCP,DCP Midstream LP,6,"[('NGE', 0.136), ('AMZA', 0.094), ('AMLP', 0.063), ('MLPA', 0.053), ('FCG', 0.048)]",2,0
VFF.TO,Village Farms International Inc,5,"[('YOLO', 0.128), ('CNBS', 0.062), ('THCX', 0.059), ('TOKE', 0.042), ('MJ', 0.037)]",2,0
ULTR,IQ Ultra Short Duration ETF,5,"[('MCRO', 0.26), ('CPI', 0.25), ('QAI', 0.159), ('GRES', 0.052), ('QMN', 0.033)]",2,0
AMEH,Apollo Medical Holdings Inc,5,"[('TPSC', 0.006), ('CSA', 0.005), ('CSF', 0.005), ('IWC', 0.004), ('EWSC', 0.002)]",2,0
AWR,American States Water Co,5,"[('PSCU', 0.086), ('CSB', 0.015), ('XSLV', 0.011), ('SSLY', 0.005), ('TPSC', 0.004)]",2,0
UPM,UPM-Kymmene Oyj,5,"[('CUT', 0.05), ('EFNL', 0.042), ('WOOD', 0.039), ('GNR', 0.026), ('DWCR', 0.015)]",2,0
CWB,SPDR Bloomberg Convertible Secu,5,"[('QED', 0.185), ('QAI', 0.089), ('MCRO', 0.085), ('INKM', 0.053), ('DALT', 0.03)]",2,0
IFX.DE,Infineon Technologies AG,5,"[('KARS', 0.045), ('HEWG', 0.033), ('DBGR', 0.031), ('FLGR', 0.031), ('MOTO', 0.031)]",2,0
2454.TW,MediaTek Inc,5,"[('FLTW', 0.061), ('FRDM', 0.032), ('NUEM', 0.025), ('EEMO', 0.021), ('EMXF', 0.016)]",2,0
NICE,NICE Ltd,5,"[('EIS', 0.08), ('ITEQ', 0.079), ('ISRA', 0.053), ('IVES', 0.045), ('ROBT', 0.022)]",2,0
005935.KS,Samsung Electronics Co Ltd Participating Preferred,5,"[('FLKR', 0.026), ('KEMX', 0.014), ('EMXC', 0.01), ('GEM', 0.008), ('TLTE', 0.005)]",2,0
ICICIBANK.,ICICI Bank Ltd,5,"[('INDF', 0.136), ('INDY', 0.064), ('INDA', 0.051), ('IXSE', 0.051), ('EPI', 0.029)]",2,0
FAF,First American Financial Corp,5,"[('ZIG', 0.048), ('FXO', 0.017), ('SDVY', 0.011), ('FNK', 0.008), ('EZM', 0.007)]",2,0
CI,Cigna Corp,5,"[('IHF', 0.044), ('HDIV', 0.03), ('FBCV', 0.025), ('PALC', 0.024), ('SPGP', 0.017)]",2,0
BILL,Bill.com Holdings Inc Ordinary Shares,5,"[('FINX', 0.055), ('FDG', 0.05), ('SLT', 0.011), ('XSW', 0.006), ('PBSM', 0.003)]",2,0
RMG.L,Royal Mail PLC,4,"[('FKU', 0.033), ('ISVL', 0.011), ('ISCF', 0.009), ('AVDV', 0.007)]",2,0
SLGN,Silgan Holdings Inc,3,"[('CWS', 0.041), ('XMLV', 0.014), ('ISMD', 0.007)]",2,0
FXD,First Trust Cons. Discret. Alph,3,"[('FV', 0.204), ('FVC', 0.204), ('DALI', 0.131)]",2,0
FTXR,First Trust Nasdaq Transportati,3,"[('FV', 0.203), ('FVC', 0.203), ('DALI', 0.131)]",2,0
QTEC,First Trust NASDAQ-100-Technolo,3,"[('FV', 0.197), ('FVC', 0.197), ('DALI', 0.127)]",2,0
FXL,First Trust Technology AlphaDEX,3,"[('FV', 0.192), ('FVC', 0.192), ('DALI', 0.123)]",2,0
RIOT,Riot Blockchain Inc,3,"[('DAPP', 0.062), ('PTF', 0.033), ('XSW', 0.006)]",2,0
UBM21,Ultra US Treasury Bond Future June 21,3,"[('RPAR', 1.386), ('DBMF', 0.303), ('DBEH', 0.128)]",2,0
STWD,Starwood Property Trust Inc,3,"[('REM', 0.092), ('MORT', 0.077), ('DDIV', 0.051)]",2,0
LEG,Leggett & Platt Inc,3,"[('DDIV', 0.027), ('DIVA', 0.011), ('YPS', 0.007)]",2,0
YMU21,E-mini Dow $5 Future Sept 21,3,"[('DOG', 0.063), ('DDM', 0.059), ('UDOW', 0.045)]",2,0
JTSXX,JPMorgan 100% US Tr Sec MM Inst,3,"[('DEED', 0.161), ('UCON', 0.07), ('YLDE', 0.032)]",2,0
5101,Yokohama Rubber Co Ltd,3,"[('DMDV', 0.021), ('IVAL', 0.021), ('DXJS', 0.007)]",2,0
1878,Daito Trust Construction Co Ltd,3,"[('FIDI', 0.033), ('DRW', 0.025), ('ISZE', 0.002)]",2,0
APT.AX,Afterpay Ltd,3,"[('FINX', 0.063), ('TPAY', 0.051), ('DTEC', 0.011)]",2,0
FORTUM,Fortum Oyj,3,"[('NLR', 0.054), ('EFNL', 0.044), ('DWCR', 0.016)]",2,0
KRNT,Kornit Digital Ltd,3,"[('EIS', 0.028), ('IZRL', 0.021), ('DWMC', 0.012)]",2,0
DPZ,Domino's Pizza Inc,3,"[('EATZ', 0.045), ('LEAD', 0.025), ('RBUS', 0.008)]",2,0
00354,Chinasoft International Ltd,3,"[('ECNS', 0.036), ('EWX', 0.005), ('EEMS', 0.004)]",2,0
03800,GCL-Poly Energy Holdings Ltd,3,"[('ECNS', 0.028), ('TAN', 0.026), ('FEMS', 0.012)]",2,0
CERN,Cerner Corp,3,"[('PSJ', 0.046), ('EDOC', 0.043), ('TPLC', 0.005)]",2,0
CHGG,Chegg Inc,3,"[('EDUT', 0.107), ('LIV', 0.05), ('SFYX', 0.011)]",2,0
TFG.JO,Foschini Group Ltd,3,"[('VIDI', 0.006), ('EEMS', 0.003), ('EWX', 0.003)]",2,0
540222.BO,Laurus Labs Ltd,3,"[('SMIN', 0.015), ('EEMS', 0.003), ('EWX', 0.003)]",2,0
AAWW,Atlas Air Worldwide Holdings Inc,3,"[('XSVM', 0.013), ('EES', 0.007), ('FYT', 0.007)]",2,0
SPX.L,Spirax-Sarco Engineering PLC,3,"[('PIZ', 0.026), ('EFAD', 0.016), ('PDN', 0.002)]",2,0
8953,Japan Metropolitan Fund Investment Corp,3,"[('GBLD', 0.028), ('EFAS', 0.023), ('EFAD', 0.016)]",2,0
00012.HK,Henderson Land Development Co Ltd,3,"[('EFAS', 0.022), ('FID', 0.018), ('IDHD', 0.015)]",2,0
HPG,Hoa Phat Group JSC,3,"[('VNM', 0.053), ('FM', 0.033), ('EMFM', 0.018)]",2,0
VIC,Vingroup JSC,3,"[('VNM', 0.075), ('FM', 0.027), ('EMFM', 0.016)]",2,0
NBK,National Bank of Kuwait SAK,3,"[('KWT', 0.225), ('FM', 0.04), ('EMFM', 0.015)]",2,0
2303.TW,United Microelectronics Corp,3,"[('EMGF', 0.026), ('FLTW', 0.026), ('FLQE', 0.012)]",2,0
005490.KS,POSCO,3,"[('FLKR', 0.023), ('EMGF', 0.021), ('MFEM', 0.013)]",2,0
NHY,Norsk Hydro ASA,3,"[('ENOR', 0.044), ('NORW', 0.044), ('VIDI', 0.006)]",2,0
BE,Bloom Energy Corp Class A,3,"[('HJEN', 0.071), ('HDRO', 0.046), ('SIMS', 0.026)]",2,0
ZNGA,Zynga Inc Class A,3,"[('LIV', 0.052), ('HERO', 0.051), ('SMMV', 0.012)]",2,0
NCLH,Norwegian Cruise Line Holdings Ltd,3,"[('TRYP', 0.048), ('SPHB', 0.015), ('HIBL', 0.011)]",2,0
VTA,Invesco Dynamic Credit Opps,3,"[('RDFI', 0.057), ('YYY', 0.043), ('HIPS', 0.037)]",2,0
ISD,"PGIM High Yield Bond Fund, Inc.",3,"[('RDFI', 0.061), ('HIPS', 0.035), ('HYLD', 0.015)]",2,0
LII,Lennox International Inc,3,"[('PAMC', 0.026), ('KLCD', 0.008), ('HSMV', 0.007)]",2,0
SCI,Service Corp International,3,"[('PSL', 0.031), ('SMMV', 0.011), ('HSMV', 0.007)]",2,0
WTS,Watts Water Technologies Inc A,3,"[('PSCI', 0.022), ('XSLV', 0.011), ('HSMV', 0.007)]",2,0
KREF,KKR Real Estate Finance Trust Inc,3,"[('HYIN', 0.032), ('XSHD', 0.032), ('MDIV', 0.016)]",2,0
ARI,Apollo Commercial Real Estate Finance Inc,3,"[('KBWD', 0.036), ('REM', 0.034), ('HYIN', 0.03)]",2,0
ISA,Interconexion Electrica SA ESP,2,"[('GXG', 0.109), ('ICOL', 0.099)]",2,0
BCOLOMBIA,BanColombia SA,2,"[('ICOL', 0.077), ('GXG', 0.07)]",2,0
GEB,Grupo Energia Bogota SA ESP,2,"[('ICOL', 0.045), ('GXG', 0.044)]",2,0
NUTRESA,Grupo Nutresa SA,2,"[('GXG', 0.044), ('ICOL', 0.042)]",2,0
PFDAVVNDA,Banco Davivienda SA Participating Preferred,2,"[('ICOL', 0.045), ('GXG', 0.039)]",2,0
CLOU,Global X Cloud Computing ETF,2,"[('GXTG', 0.179), ('TMAT', 0.078)]",2,0
IMCD,IMCD NV,2,"[('IEUS', 0.005), ('HSCZ', 0.003)]",2,0
ENX.PA,Euronext NV,2,"[('IEUS', 0.005), ('HSCZ', 0.003)]",2,0
VCRA,Vocera Communications Inc,2,"[('HTEC', 0.017), ('ROBO', 0.017)]",2,0
HYT,BlackRock Corp High Yield,2,"[('HYIN', 0.03), ('HYLD', 0.013)]",2,0
EC,Ecopetrol SA ADR,1,"[('GXG', 0.149)]",2,0
CIB,BanColombia SA ADR,1,"[('GXG', 0.132)]",2,0
CEMARGOS,Cementos Argos S.A.,1,"[('GXG', 0.038)]",2,0
CORFICOLCF,Corporacion Financiera Colombiana SA,1,"[('GXG', 0.036)]",2,0
GRUPOSURA,Grupo de Inversiones Suramericana SA,1,"[('GXG', 0.035)]",2,0
FINX,Global X FinTech ETF,1,"[('GXTG', 0.254)]",2,0
GNOM,Global X Genomics & Biotechnolo,1,"[('GXTG', 0.159)]",2,0
LIT,Global X Lithium & Battery Tech,1,"[('GXTG', 0.109)]",2,0
SOCL,Global X Social Media ETF,1,"[('GXTG', 0.102)]",2,0
POTX,Global X Cannabis ETF,1,"[('GXTG', 0.087)]",2,0
ENLC,EnLink Midstream LLC,1,"[('GYLD', 0.01)]",2,0
ENBL,Enable Midstream Partners LP,1,"[('GYLD', 0.009)]",2,0
KNBE,KnowBe4 Inc Ordinary Shares - Class A,1,"[('HACK', 0.03)]",2,0
SAIL,SailPoint Technologies Holdings Inc,1,"[('HACK', 0.024)]",2,0
DARK.L,Darktrace PLC,1,"[('HACK', 0.024)]",2,0
SUMO,Sumo Logic Inc Ordinary Shares,1,"[('HACK', 0.022)]",2,0
TFDXX,BlackRock Liquidity FedFund Instl,1,"[('HDGE', 2.785)]",2,0
FCGXX,FidelityÂ® Inv MM Fds Government III,1,"[('HDGE', 0.135)]",2,0
APPF,AppFolio Inc A,1,"[('HDGE', 0.041)]",2,0
2702,McDonald's Holdings Co (Japan) Ltd,1,"[('HDMV', 0.015)]",2,0
2269,Meiji Holdings Co Ltd,1,"[('HDMV', 0.012)]",2,0
AFC.L,AFC Energy PLC,1,"[('HDRO', 0.05)]",2,0
336260.KS,Doosan Fuel Cell Ordinary Shares,1,"[('HDRO', 0.042)]",2,0
CALF,Pacer US Small Cap Cash Cows 10,1,"[('HERD', 0.21)]",2,0
BUL,Pacer US Cash Cows Growth ETF,1,"[('HERD', 0.205)]",2,0
COWZ,Pacer US Cash Cows 100 ETF,1,"[('HERD', 0.198)]",2,0
ICOW,Pacer Developed Markets Interna,1,"[('HERD', 0.195)]",2,0
GCOW,Pacer Global Cash Cows Dividend,1,"[('HERD', 0.191)]",2,0
EMBRAC B,Embracer Group AB,1,"[('HERO', 0.052)]",2,0
9697,Capcom Co Ltd,1,"[('HERO', 0.043)]",2,0
TTWO,Take-Two Interactive Software Inc,1,"[('HERO', 0.043)]",2,0
DSU,BlackRock Debt Strategies Fund,1,"[('HIPS', 0.037)]",2,0
AOD,Aberdeen Total Dynamic Dividend,1,"[('HIPS', 0.036)]",2,0
BIT,BlackRock Multi-Sector Income,1,"[('HIPS', 0.036)]",2,0
BOE,BlackRock Enhanced Glbl Div Trust,1,"[('HIPS', 0.035)]",2,0
FCEL,FuelCell Energy Inc,1,"[('HJEN', 0.069)]",2,0
E.MI,Eni SpA ADR,1,"[('HJEN', 0.049)]",2,0
SCHZ,Schwab US Aggregate Bond ETF,1,"[('HNDL', 0.115)]",2,0
HTRB,Hartford Total Return Bond ETF,1,"[('HNDL', 0.083)]",2,0
PFFD,Global X U.S. Preferred ETF,1,"[('HNDL', 0.066)]",2,0
QYLD,Global X NASDAQ-100 Covered Cal,1,"[('HNDL', 0.062)]",2,0
MLPA,Global X MLP ETF,1,"[('HNDL', 0.042)]",2,0
2330.TW,Taiwan Semiconductor Manufacturing Co Ltd,61,"[('FLTW', 0.183), ('AIA', 0.123), ('EMSG', 0.109), ('XCEM', 0.104), ('KEMX', 0.101)]",1,-1
PYPL,PayPal Holdings Inc,57,"[('PNQI', 0.083), ('IYJ', 0.069), ('FINX', 0.065), ('IPAY', 0.064), ('SHE', 0.064)]",1,-2
MC.PA,LVMH Moet Hennessy Louis Vuitton SE,50,"[('FLFR', 0.103), ('IHDG', 0.052), ('IQDG', 0.052), ('HEDJ', 0.04), ('HEZU', 0.038)]",1,-1
DAPXX,Dreyfus Government Secs Cash Mgmt Admin,50,"[('YANG', 0.968), ('TZA', 0.825), ('CHAD', 0.766), ('MEXX', 0.611), ('INDL', 0.597)]",1,0
INFY.BO,Infosys Ltd,47,"[('IXSE', 0.094), ('PIN', 0.092), ('INDY', 0.086), ('INDA', 0.085), ('FLIN', 0.077)]",1,0
ULVR.L,Unilever PLC,45,"[('HEWU', 0.063), ('HEDJ', 0.061), ('FLGB', 0.056), ('IHDG', 0.056), ('IQDG', 0.055)]",1,-1
005930.KS,Samsung Electronics Co Ltd,44,"[('FLKR', 0.163), ('AIA', 0.11), ('EEMO', 0.086), ('KEMX', 0.073), ('FRDM', 0.07)]",1,0
TGT,Target Corp,44,"[('SIXA', 0.042), ('FTXD', 0.041), ('SIXH', 0.04), ('VSMV', 0.038), ('GBLO', 0.036)]",1,0
09988,Alibaba Group Holding Ltd Ordinary Shares,40,"[('MCHI', 0.132), ('FLCH', 0.124), ('AIA', 0.112), ('KALL', 0.099), ('FXI', 0.092)]",1,0
00939,China Construction Bank Corp Class H,40,"[('CHIX', 0.092), ('KESG', 0.072), ('FXI', 0.054), ('FNDE', 0.031), ('DEM', 0.03)]",1,0
AZN.L,AstraZeneca PLC ADR,39,"[('HEWU', 0.064), ('FLGB', 0.055), ('PPH', 0.052), ('AGNG', 0.034), ('SDG', 0.033)]",1,-1
WMT,Walmart Inc,34,"[('XLP', 0.091), ('FSTA', 0.084), ('VDC', 0.084), ('AVDG', 0.068), ('FTXD', 0.062)]",1,0
NKE,Nike Inc B,32,"[('IYK', 0.059), ('HART', 0.055), ('DIVO', 0.052), ('XLY', 0.044), ('MVP', 0.043)]",1,-1
CVX,Chevron Corp,27,"[('ERX', 0.171), ('VDE', 0.166), ('FENY', 0.165), ('DIG', 0.136), ('IXC', 0.107)]",1,0
NPN.JO,Naspers Ltd Class N,24,"[('FLZA', 0.177), ('AFK', 0.081), ('FDNI', 0.055), ('EMXF', 0.036), ('DMRE', 0.026)]",1,0
ZFU21,5 Year Treasury Note Future Sept 21,7,"[('CEFS', 0.333), ('HYHG', 0.277), ('ULTR', 0.116), ('LDUR', 0.059), ('LMBS', 0.043)]",1,0
VRNS,Varonis Systems Inc,7,"[('LRNZ', 0.054), ('ITEQ', 0.038), ('CIBR', 0.034), ('PXQ', 0.031), ('MOON', 0.023)]",1,0
CM.TO,Canadian Imperial Bank of Commerce,7,"[('HEWC', 0.026), ('LVHI', 0.026), ('IDV', 0.021), ('CID', 0.019), ('IDLV', 0.007)]",1,0
EMA.TO,Emera Inc,7,"[('LVHI', 0.024), ('CID', 0.016), ('IDLV', 0.007), ('SCHC', 0.005), ('TPIF', 0.005)]",1,0
SCMN,Swisscom AG,7,"[('FSZ', 0.04), ('IDV', 0.024), ('HDMV', 0.017), ('CID', 0.016), ('EFAV', 0.015)]",1,0
00916,China Longyuan Power Group Corp Ltd Class H,5,"[('CHIU', 0.118), ('FAN', 0.07), ('KGRN', 0.046), ('EMIF', 0.044), ('DGS', 0.007)]",1,0
00002.HK,CLP Holdings Ltd,5,"[('FLHK', 0.027), ('HDMV', 0.016), ('CID', 0.015), ('IDLV', 0.007), ('TPIF', 0.005)]",1,0
L.TO,Loblaw Companies Ltd,5,"[('KLDW', 0.013), ('RODM', 0.007), ('TPIF', 0.005), ('CIL', 0.004), ('CIZ', 0.004)]",1,0
WST,West Pharmaceutical Services Inc,5,"[('STNC', 0.039), ('LEAD', 0.024), ('NOBL', 0.017), ('CLRG', 0.012), ('KLCD', 0.009)]",1,0
ORLY,O'Reilly Automotive Inc,5,"[('FTXD', 0.041), ('EGIS', 0.032), ('DEF', 0.011), ('PSET', 0.011), ('VFQY', 0.009)]",1,0
PFG,Principal Financial Group Inc,5,"[('SDEI', 0.05), ('WBIF', 0.04), ('NUMV', 0.018), ('DVLU', 0.017), ('SPVM', 0.015)]",1,0
BPOP,Popular Inc,5,"[('FTXO', 0.078), ('LBAY', 0.042), ('FOVL', 0.026), ('DVLU', 0.017), ('NUSC', 0.006)]",1,0
